average_rssi,rssi_variance,snr,average_snr,sf,tp,location_id
-77.0,1.6895999999999998,8.0,8.0,11.0,2.0,328
-76.0,0.4096,8.0,8.0,11.0,2.0,328
-76.0,1.2,8.0,8.0,11.0,2.0,328
-76.0,0.4896000000000001,9.0,9.0,11.0,2.0,328
-75.0,1.04,9.0,9.0,11.0,2.0,328
-75.0,0.5823999999999999,9.0,9.0,11.0,2.0,328
-75.0,0.5696,9.0,9.0,11.0,2.0,328
-76.0,0.7296,9.0,9.0,11.0,2.0,328
-75.0,0.5664000000000001,9.0,9.0,11.0,2.0,328
-75.0,1.7600000000000002,9.0,9.0,11.0,2.0,328
-76.0,1.6800000000000004,9.0,9.0,11.0,2.0,328
-75.0,0.2976,9.0,9.0,11.0,2.0,328
-75.0,0.9376000000000002,9.0,9.0,11.0,2.0,328
-75.0,0.7135999999999999,9.0,9.0,11.0,2.0,328
-75.0,0.3776,9.0,9.0,11.0,2.0,328
-76.0,0.4896,9.0,9.0,11.0,2.0,328
-76.0,0.7103999999999999,8.0,8.0,11.0,2.0,328
-69.0,3.2064000000000004,9.0,9.0,11.0,2.0,330
-68.0,0.8096000000000001,10.0,10.0,11.0,2.0,330
-69.0,0.8896000000000001,10.0,10.0,11.0,2.0,330
-69.0,2.2656000000000005,10.0,10.0,11.0,2.0,330
-68.0,2.8544,9.0,9.0,11.0,2.0,330
-68.0,1.5744,10.0,10.0,11.0,2.0,330
-68.0,1.2544,10.0,10.0,11.0,2.0,330
-69.0,1.3695999999999997,9.0,9.0,11.0,2.0,330
-69.0,0.5856,11.0,11.0,11.0,2.0,330
-68.0,2.1024,10.0,10.0,11.0,2.0,330
-65.0,1.0976,9.0,9.0,11.0,2.0,330
-66.0,1.3056,9.0,9.0,11.0,2.0,330
-66.0,1.0176,9.0,9.0,11.0,2.0,330
-65.0,1.04,9.0,9.0,11.0,2.0,330
-65.0,1.1935999999999998,9.0,9.0,11.0,2.0,330
-66.0,1.1136,9.0,9.0,11.0,2.0,330
-65.0,0.8000000000000002,9.0,9.0,11.0,2.0,330
-65.0,1.6384,9.0,9.0,11.0,2.0,330
-65.0,1.0016,9.0,9.0,11.0,2.0,330
-65.0,0.7776000000000001,9.0,9.0,11.0,2.0,330
-66.0,0.7616,9.0,9.0,11.0,2.0,330
-65.0,3.0464,9.0,9.0,11.0,2.0,330
-64.0,0.72,9.0,9.0,11.0,2.0,330
-65.0,5.2544,9.0,9.0,11.0,2.0,330
-67.0,1.2896,9.0,9.0,11.0,2.0,330
-64.0,2.24,10.0,10.0,11.0,2.0,330
-65.0,1.0944,10.0,10.0,11.0,2.0,330
-66.0,1.0816,9.0,9.0,11.0,2.0,330
-65.0,0.9664,10.0,10.0,11.0,2.0,330
-65.0,1.0976,9.0,9.0,11.0,2.0,330
-64.0,1.2576,9.0,9.0,11.0,2.0,330
-65.0,0.6816000000000001,10.0,10.0,11.0,2.0,330
-65.0,0.8064000000000001,10.0,10.0,11.0,2.0,330
-65.0,1.5264000000000002,9.0,9.0,11.0,2.0,330
-65.0,1.3536,10.0,10.0,11.0,2.0,330
-64.0,0.8864000000000002,10.0,10.0,11.0,2.0,330
-65.0,1.3599999999999997,9.0,9.0,11.0,2.0,330
-64.0,2.2816,10.0,10.0,11.0,2.0,330
-65.0,0.6624000000000001,9.0,9.0,11.0,2.0,330
-64.0,0.6399999999999999,9.0,9.0,11.0,2.0,330
-65.0,0.9856,9.0,9.0,11.0,2.0,330
-64.0,0.8,9.0,9.0,11.0,2.0,330
-64.0,1.2255999999999998,9.0,9.0,11.0,2.0,330
-65.0,1.5936,10.0,10.0,11.0,2.0,330
-64.0,0.6400000000000001,9.0,9.0,11.0,2.0,330
-64.0,1.6544,10.0,10.0,11.0,2.0,330
-65.0,1.0783999999999998,10.0,10.0,11.0,2.0,330
-64.0,1.0944,9.0,9.0,11.0,2.0,330
-67.0,2.5376000000000003,8.0,8.0,11.0,2.0,330
-67.0,0.8095999999999998,8.0,8.0,11.0,2.0,330
-73.0,1.0144,9.0,9.0,11.0,2.0,334
-71.0,3.5744,8.0,8.0,11.0,2.0,334
-73.0,1.7376000000000005,10.0,10.0,11.0,2.0,334
-73.0,1.3184,10.0,10.0,11.0,2.0,334
-72.0,1.4176000000000002,10.0,10.0,11.0,2.0,334
-73.0,1.3664,10.0,10.0,11.0,2.0,334
-73.0,0.9824,10.0,10.0,11.0,2.0,334
-72.0,1.52,10.0,10.0,11.0,2.0,334
-73.0,0.88,10.0,10.0,11.0,2.0,334
-73.0,0.9536,10.0,10.0,11.0,2.0,334
-73.0,1.4144,10.0,10.0,11.0,2.0,334
-72.0,1.7984,10.0,10.0,11.0,2.0,334
-73.0,1.4399999999999995,10.0,10.0,11.0,2.0,334
-74.0,2.0224,10.0,10.0,11.0,2.0,334
-73.0,6.3776,10.0,10.0,11.0,2.0,334
-83.0,17.8176,9.0,9.0,11.0,2.0,334
-71.0,1.3695999999999997,9.0,9.0,11.0,2.0,334
-73.0,3.3696,10.0,10.0,11.0,2.0,334
-74.0,1.8016,10.0,10.0,11.0,2.0,334
-72.0,2.08,10.0,10.0,11.0,2.0,334
-72.0,0.5504,10.0,10.0,11.0,2.0,334
-73.0,1.36,9.0,9.0,11.0,2.0,334
-75.0,0.7200000000000002,9.0,9.0,11.0,2.0,334
-74.0,3.0816000000000003,9.0,9.0,11.0,2.0,334
-74.0,1.9264,10.0,10.0,11.0,2.0,334
-74.0,5.878399999999999,8.0,8.0,11.0,2.0,334
-74.0,0.8576,10.0,10.0,11.0,2.0,334
-73.0,0.7424,10.0,10.0,11.0,2.0,334
-73.0,0.7200000000000002,11.0,11.0,11.0,2.0,334
-74.0,0.6400000000000001,11.0,11.0,11.0,2.0,334
-73.0,1.0496,11.0,11.0,11.0,2.0,334
-76.0,2.2656000000000005,9.0,9.0,11.0,2.0,334
-74.0,1.3376,10.0,10.0,11.0,2.0,334
-75.0,1.0304,9.0,9.0,11.0,2.0,334
-74.0,0.8256,10.0,10.0,11.0,2.0,334
-73.0,0.9056,10.0,10.0,11.0,2.0,334
-74.0,0.3616,10.0,10.0,11.0,2.0,334
-73.0,0.64,10.0,10.0,11.0,2.0,334
-74.0,0.8576000000000001,10.0,10.0,11.0,2.0,334
-73.0,0.5024000000000001,10.0,10.0,11.0,2.0,334
-73.0,0.7200000000000002,10.0,10.0,11.0,2.0,334
-74.0,0.88,10.0,10.0,11.0,2.0,334
-73.0,0.4416,10.0,10.0,11.0,2.0,334
-74.0,1.0464000000000002,11.0,11.0,11.0,2.0,334
-73.0,0.6335999999999999,10.0,10.0,11.0,2.0,334
-73.0,0.72,10.0,10.0,11.0,2.0,334
-74.0,0.3199999999999999,10.0,10.0,11.0,2.0,334
-74.0,0.5504000000000001,10.0,10.0,11.0,2.0,334
-73.0,0.8064,10.0,10.0,11.0,2.0,334
-75.0,0.5504000000000001,10.0,10.0,11.0,2.0,334
-77.0,1.5135999999999998,10.0,10.0,11.0,2.0,336
-76.0,0.9056000000000002,10.0,10.0,11.0,2.0,336
-77.0,1.1584,10.0,10.0,11.0,2.0,336
-78.0,2.4224,10.0,10.0,11.0,2.0,336
-77.0,0.7296,10.0,10.0,11.0,2.0,336
-76.0,0.8064,8.0,8.0,11.0,2.0,336
-77.0,2.7456,10.0,10.0,11.0,2.0,336
-76.0,0.56,10.0,10.0,11.0,2.0,336
-76.0,2.64,8.0,8.0,11.0,2.0,336
-76.0,0.2304,8.0,8.0,11.0,2.0,336
-76.0,0.64,8.0,8.0,11.0,2.0,336
-77.0,1.3664,8.0,8.0,11.0,2.0,336
-76.0,0.7200000000000002,8.0,8.0,11.0,2.0,336
-76.0,1.2576000000000005,10.0,10.0,11.0,2.0,336
-77.0,3.3376,8.0,8.0,11.0,2.0,336
-76.0,1.0816,8.0,8.0,11.0,2.0,336
-76.0,2.8576,8.0,8.0,11.0,2.0,336
-76.0,0.7456,8.0,8.0,11.0,2.0,336
-76.0,0.7104,8.0,8.0,11.0,2.0,336
-77.0,0.8,8.0,8.0,11.0,2.0,336
-76.0,2.2496000000000005,8.0,8.0,11.0,2.0,336
-76.0,0.5183999999999999,8.0,8.0,11.0,2.0,336
-76.0,3.5616000000000008,8.0,8.0,11.0,2.0,336
-77.0,0.5183999999999999,8.0,8.0,11.0,2.0,336
-76.0,0.4,8.0,8.0,11.0,2.0,336
-76.0,0.7264000000000002,8.0,8.0,11.0,2.0,336
-74.0,2.6304,9.0,9.0,11.0,2.0,336
-76.0,0.8,9.0,9.0,11.0,2.0,336
-76.0,1.5936,8.0,8.0,11.0,2.0,336
-76.0,0.6400000000000001,8.0,8.0,11.0,2.0,336
-76.0,0.5024000000000001,8.0,8.0,11.0,2.0,336
-75.0,0.5696,8.0,8.0,11.0,2.0,336
-76.0,0.7776000000000002,8.0,8.0,11.0,2.0,336
-77.0,0.56,10.0,10.0,11.0,2.0,336
-77.0,2.24,10.0,10.0,11.0,2.0,336
-78.0,0.2816,10.0,10.0,11.0,2.0,336
-78.0,1.5424000000000004,9.0,9.0,11.0,2.0,336
-83.0,1.3024,9.0,9.0,11.0,2.0,336
-78.0,1.6576000000000002,10.0,10.0,11.0,2.0,336
-77.0,0.5664000000000001,8.0,8.0,11.0,2.0,336
-79.0,0.96,9.0,9.0,11.0,2.0,336
-75.0,0.56,8.0,8.0,11.0,2.0,336
-77.0,0.5344000000000001,9.0,9.0,11.0,2.0,336
-76.0,0.3999999999999999,9.0,9.0,11.0,2.0,336
-76.0,1.2736,10.0,10.0,11.0,2.0,336
-76.0,1.2223999999999997,10.0,10.0,11.0,2.0,336
-77.0,1.3696000000000002,10.0,10.0,11.0,2.0,336
-77.0,0.56,9.0,9.0,11.0,2.0,336
-77.0,1.0656,10.0,10.0,11.0,2.0,336
-82.0,1.2576000000000005,8.0,8.0,11.0,2.0,336
-78.0,2.1536,9.0,9.0,11.0,2.0,340
-81.0,1.0464000000000002,8.0,8.0,11.0,2.0,340
-78.0,1.5904000000000005,9.0,9.0,11.0,2.0,340
-79.0,1.3184,10.0,10.0,11.0,2.0,340
-79.0,1.1936000000000002,9.0,9.0,11.0,2.0,340
-78.0,0.9856,9.0,9.0,11.0,2.0,340
-79.0,1.9936,9.0,9.0,11.0,2.0,340
-79.0,0.5696000000000001,9.0,9.0,11.0,2.0,340
-78.0,2.24,10.0,10.0,11.0,2.0,340
-81.0,0.9024,9.0,9.0,11.0,2.0,340
-77.0,2.7743999999999995,10.0,10.0,11.0,2.0,340
-81.0,1.0496,9.0,9.0,11.0,2.0,340
-81.0,0.9600000000000002,9.0,9.0,11.0,2.0,340
-79.0,1.0944,9.0,9.0,11.0,2.0,340
-84.0,1.7504000000000002,10.0,10.0,11.0,2.0,340
-82.0,0.9696,8.0,8.0,11.0,2.0,340
-84.0,6.2944,9.0,9.0,11.0,2.0,340
-84.0,1.1424,10.0,10.0,11.0,2.0,340
-82.0,2.2656000000000005,8.0,8.0,11.0,2.0,340
-82.0,0.5983999999999999,8.0,8.0,11.0,2.0,340
-81.0,1.8144,9.0,9.0,11.0,2.0,340
-82.0,0.5183999999999999,8.0,8.0,11.0,2.0,340
-82.0,1.6543999999999996,8.0,8.0,11.0,2.0,340
-79.0,0.9024,9.0,9.0,11.0,2.0,340
-81.0,1.5199999999999998,9.0,9.0,11.0,2.0,340
-81.0,0.7296,9.0,9.0,11.0,2.0,340
-81.0,0.7296,8.0,8.0,11.0,2.0,340
-81.0,0.64,9.0,9.0,11.0,2.0,340
-81.0,0.6496000000000001,9.0,9.0,11.0,2.0,340
-79.0,0.48,9.0,9.0,11.0,2.0,340
-81.0,0.6464,9.0,9.0,11.0,2.0,340
-81.0,0.4064000000000001,9.0,9.0,11.0,2.0,340
-81.0,0.5664000000000001,9.0,9.0,11.0,2.0,340
-81.0,0.4896,9.0,9.0,11.0,2.0,340
-81.0,0.8864000000000002,9.0,9.0,11.0,2.0,340
-81.0,0.8704000000000001,9.0,9.0,11.0,2.0,340
-81.0,0.4704,9.0,9.0,11.0,2.0,340
-82.0,0.4896,9.0,9.0,11.0,2.0,340
-81.0,0.6304,9.0,9.0,11.0,2.0,340
-81.0,0.6304000000000001,9.0,9.0,11.0,2.0,340
-82.0,0.7103999999999999,9.0,9.0,11.0,2.0,340
-86.0,2.96,8.0,8.0,11.0,2.0,340
-81.0,0.9184,8.0,8.0,11.0,2.0,340
-81.0,0.4896,9.0,9.0,11.0,2.0,340
-81.0,0.3296,9.0,9.0,11.0,2.0,340
-82.0,0.4224,9.0,9.0,11.0,2.0,340
-81.0,1.0144,9.0,9.0,11.0,2.0,340
-81.0,0.6816,9.0,9.0,11.0,2.0,340
-82.0,0.7776000000000002,8.0,8.0,11.0,2.0,340
-81.0,0.32,9.0,9.0,11.0,2.0,340
-98.0,5.52,4.0,4.0,11.0,2.0,344
-94.0,0.9056,6.0,6.0,11.0,2.0,344
-94.0,1.6224,7.0,7.0,11.0,2.0,344
-94.0,0.8,7.0,7.0,11.0,2.0,344
-95.0,2.5984,7.0,7.0,11.0,2.0,344
-94.0,0.8416000000000001,7.0,7.0,11.0,2.0,344
-94.0,2.1344,7.0,7.0,11.0,2.0,344
-94.0,0.8864000000000002,7.0,7.0,11.0,2.0,344
-94.0,1.5456000000000003,6.0,6.0,11.0,2.0,344
-94.0,1.0656,6.0,6.0,11.0,2.0,344
-94.0,0.9824,7.0,7.0,11.0,2.0,344
-93.0,0.8543999999999999,6.0,6.0,11.0,2.0,344
-94.0,1.4399999999999995,6.0,6.0,11.0,2.0,344
-93.0,1.1616,6.0,6.0,11.0,2.0,344
-93.0,2.1824,6.0,6.0,11.0,2.0,344
-94.0,0.8384,6.0,6.0,11.0,2.0,344
-93.0,1.0336,6.0,6.0,11.0,2.0,344
-94.0,1.0336,6.0,6.0,11.0,2.0,344
-94.0,1.6799999999999995,7.0,7.0,11.0,2.0,344
-94.0,0.2976,7.0,7.0,11.0,2.0,344
-94.0,1.9136,7.0,7.0,11.0,2.0,344
-94.0,2.3776,7.0,7.0,11.0,2.0,344
-93.0,1.28,7.0,7.0,11.0,2.0,344
-93.0,1.8656000000000004,6.0,6.0,11.0,2.0,344
-100.0,10.2624,2.0,2.0,11.0,2.0,344
-93.0,1.6736000000000002,6.0,6.0,11.0,2.0,344
-91.0,10.0096,7.0,7.0,11.0,2.0,344
-93.0,1.3344,6.0,6.0,11.0,2.0,344
-94.0,1.0016000000000005,7.0,7.0,11.0,2.0,344
-94.0,1.4144,7.0,7.0,11.0,2.0,344
-94.0,2.5696000000000003,7.0,7.0,11.0,2.0,344
-91.0,2.6176,8.0,8.0,11.0,2.0,344
-93.0,1.4176000000000002,6.0,6.0,11.0,2.0,344
-94.0,0.8736000000000002,7.0,7.0,11.0,2.0,344
-94.0,1.9904,6.0,6.0,11.0,2.0,344
-93.0,0.4799999999999999,7.0,7.0,11.0,2.0,344
-94.0,0.5056,7.0,7.0,11.0,2.0,344
-95.0,0.6144000000000001,7.0,7.0,11.0,2.0,344
-94.0,1.0784,7.0,7.0,11.0,2.0,344
-93.0,1.5199999999999998,7.0,7.0,11.0,2.0,344
-94.0,1.3184,7.0,7.0,11.0,2.0,344
-94.0,0.4256,7.0,7.0,11.0,2.0,344
-93.0,1.2256,7.0,7.0,11.0,2.0,344
-93.0,1.2576000000000005,6.0,6.0,11.0,2.0,344
-94.0,0.8543999999999999,7.0,7.0,11.0,2.0,344
-94.0,0.6176,7.0,7.0,11.0,2.0,344
-98.0,1.4335999999999998,4.0,4.0,11.0,2.0,344
-98.0,0.8576000000000001,4.0,4.0,11.0,2.0,344
-98.0,2.5024,3.0,3.0,11.0,2.0,344
-96.0,1.2096,5.0,5.0,11.0,2.0,344
-87.0,0.6464000000000002,8.0,8.0,11.0,2.0,348
-86.0,0.8,8.0,8.0,11.0,2.0,348
-87.0,0.4704,9.0,9.0,11.0,2.0,348
-86.0,0.8736000000000002,8.0,8.0,11.0,2.0,348
-85.0,2.6976,8.0,8.0,11.0,2.0,348
-85.0,0.9184,8.0,8.0,11.0,2.0,348
-86.0,0.6304000000000001,8.0,8.0,11.0,2.0,348
-87.0,0.8223999999999999,8.0,8.0,11.0,2.0,348
-85.0,1.2384,9.0,9.0,11.0,2.0,348
-86.0,1.2544,9.0,9.0,11.0,2.0,348
-87.0,0.88,8.0,8.0,11.0,2.0,348
-86.0,0.8383999999999999,9.0,9.0,11.0,2.0,348
-86.0,2.3616,9.0,9.0,11.0,2.0,348
-86.0,0.8543999999999999,8.0,8.0,11.0,2.0,348
-86.0,1.0144,9.0,9.0,11.0,2.0,348
-86.0,0.7456,9.0,9.0,11.0,2.0,348
-86.0,2.32,9.0,9.0,11.0,2.0,348
-86.0,0.72,9.0,9.0,11.0,2.0,348
-86.0,3.3376,8.0,8.0,11.0,2.0,348
-86.0,0.6335999999999999,9.0,9.0,11.0,2.0,348
-85.0,0.9536,8.0,8.0,11.0,2.0,348
-85.0,0.9824,9.0,9.0,11.0,2.0,348
-87.0,1.8400000000000003,9.0,9.0,11.0,2.0,348
-86.0,1.2544,8.0,8.0,11.0,2.0,348
-86.0,1.4816,9.0,9.0,11.0,2.0,348
-86.0,0.9856,9.0,9.0,11.0,2.0,348
-87.0,0.4544,8.0,8.0,11.0,2.0,348
-86.0,0.56,9.0,9.0,11.0,2.0,348
-88.0,1.4144,8.0,8.0,11.0,2.0,348
-87.0,0.7744,8.0,8.0,11.0,2.0,348
-87.0,0.8864,8.0,8.0,11.0,2.0,348
-88.0,1.1776000000000002,8.0,8.0,11.0,2.0,348
-87.0,1.7183999999999997,8.0,8.0,11.0,2.0,348
-87.0,0.4064000000000001,7.0,7.0,11.0,2.0,348
-87.0,0.9376000000000002,7.0,7.0,11.0,2.0,348
-88.0,0.3264,7.0,7.0,11.0,2.0,348
-87.0,0.7264000000000002,8.0,8.0,11.0,2.0,348
-87.0,0.96,8.0,8.0,11.0,2.0,348
-88.0,0.4064000000000001,8.0,8.0,11.0,2.0,348
-86.0,0.4576,8.0,8.0,11.0,2.0,348
-86.0,0.6496000000000001,8.0,8.0,11.0,2.0,348
-86.0,0.9024,8.0,8.0,11.0,2.0,348
-86.0,0.4064000000000001,8.0,8.0,11.0,2.0,348
-87.0,0.5664000000000001,8.0,8.0,11.0,2.0,348
-86.0,0.6304000000000001,8.0,8.0,11.0,2.0,348
-86.0,0.6304,8.0,8.0,11.0,2.0,348
-86.0,0.7103999999999999,8.0,8.0,11.0,2.0,348
-86.0,0.5056,8.0,8.0,11.0,2.0,348
-85.0,0.7935999999999999,8.0,8.0,11.0,2.0,348
-86.0,1.1935999999999998,8.0,8.0,11.0,2.0,348
-89.0,1.5104000000000002,9.0,9.0,11.0,2.0,354
-92.0,1.6800000000000004,8.0,8.0,11.0,2.0,354
-93.0,0.8543999999999999,7.0,7.0,11.0,2.0,354
-92.0,0.5823999999999999,8.0,8.0,11.0,2.0,354
-92.0,0.9824,8.0,8.0,11.0,2.0,354
-92.0,0.9376000000000002,7.0,7.0,11.0,2.0,354
-91.0,3.5296,8.0,8.0,11.0,2.0,354
-91.0,0.8064000000000001,8.0,8.0,11.0,2.0,354
-91.0,0.8416,8.0,8.0,11.0,2.0,354
-91.0,1.0623999999999998,8.0,8.0,11.0,2.0,354
-91.0,1.5135999999999998,8.0,8.0,11.0,2.0,354
-91.0,2.0000000000000004,8.0,8.0,11.0,2.0,354
-91.0,2.329600000000001,9.0,9.0,11.0,2.0,354
-90.0,0.88,8.0,8.0,11.0,2.0,354
-90.0,1.3376,9.0,9.0,11.0,2.0,354
-91.0,1.1104,8.0,8.0,11.0,2.0,354
-91.0,1.12,9.0,9.0,11.0,2.0,354
-93.0,0.7456,8.0,8.0,11.0,2.0,354
-91.0,2.3904,8.0,8.0,11.0,2.0,354
-91.0,0.3616,8.0,8.0,11.0,2.0,354
-91.0,3.92,9.0,9.0,11.0,2.0,354
-91.0,2.5824,8.0,8.0,11.0,2.0,354
-90.0,1.9936,9.0,9.0,11.0,2.0,354
-90.0,0.8543999999999999,9.0,9.0,11.0,2.0,354
-91.0,2.3776,8.0,8.0,11.0,2.0,354
-90.0,1.84,9.0,9.0,11.0,2.0,354
-90.0,1.0144,8.0,8.0,11.0,2.0,354
-91.0,0.8735999999999998,9.0,9.0,11.0,2.0,354
-91.0,1.2576000000000005,9.0,9.0,11.0,2.0,354
-90.0,1.0816,9.0,9.0,11.0,2.0,354
-91.0,1.36,9.0,9.0,11.0,2.0,354
-90.0,0.8,9.0,9.0,11.0,2.0,354
-92.0,0.6784,8.0,8.0,11.0,2.0,354
-89.0,0.8735999999999998,9.0,9.0,11.0,2.0,354
-92.0,0.6304000000000001,7.0,7.0,11.0,2.0,354
-93.0,0.4416,7.0,7.0,11.0,2.0,354
-91.0,0.6784,8.0,8.0,11.0,2.0,354
-91.0,1.0976,9.0,9.0,11.0,2.0,354
-89.0,0.6496000000000001,9.0,9.0,11.0,2.0,354
-89.0,0.8064,10.0,10.0,11.0,2.0,354
-91.0,0.7615999999999999,9.0,9.0,11.0,2.0,354
-91.0,1.0816000000000003,9.0,9.0,11.0,2.0,354
-91.0,1.4624,8.0,8.0,11.0,2.0,354
-92.0,0.3616,8.0,8.0,11.0,2.0,354
-92.0,1.5456000000000003,8.0,8.0,11.0,2.0,354
-92.0,0.4704,8.0,8.0,11.0,2.0,354
-92.0,0.9184,7.0,7.0,11.0,2.0,354
-93.0,0.6144000000000001,7.0,7.0,11.0,2.0,354
-93.0,0.64,7.0,7.0,11.0,2.0,354
-93.0,0.4,7.0,7.0,11.0,2.0,354
-111.0,0.8384,2.0,2.0,11.0,2.0,356
-111.0,0.56,3.0,3.0,11.0,2.0,356
-111.0,0.7424,3.0,3.0,11.0,2.0,356
-111.0,0.4,3.0,3.0,11.0,2.0,356
-111.0,1.2,3.0,3.0,11.0,2.0,356
-111.0,1.1456000000000002,3.0,3.0,11.0,2.0,356
-111.0,1.2544,3.0,3.0,11.0,2.0,356
-111.0,1.04,3.0,3.0,11.0,2.0,356
-112.0,1.28,3.0,3.0,11.0,2.0,356
-111.0,0.5344000000000001,3.0,3.0,11.0,2.0,356
-111.0,1.6864,3.0,3.0,11.0,2.0,356
-111.0,1.5423999999999998,3.0,3.0,11.0,2.0,356
-111.0,0.9983999999999998,3.0,3.0,11.0,2.0,356
-112.0,1.0336,2.0,2.0,11.0,2.0,356
-109.0,1.2224,5.0,5.0,11.0,2.0,356
-110.0,0.4223999999999999,4.0,4.0,11.0,2.0,356
-112.0,1.5423999999999998,2.0,2.0,11.0,2.0,356
-112.0,0.56,2.0,2.0,11.0,2.0,356
-112.0,0.8736000000000002,2.0,2.0,11.0,2.0,356
-112.0,0.6399999999999999,1.0,1.0,11.0,2.0,356
-112.0,1.3824000000000003,1.0,1.0,11.0,2.0,356
-111.0,0.7104,2.0,2.0,11.0,2.0,356
-112.0,0.6624,1.0,1.0,11.0,2.0,356
-111.0,0.5376000000000001,2.0,2.0,11.0,2.0,356
-112.0,0.9376000000000002,2.0,2.0,11.0,2.0,356
-111.0,1.28,2.0,2.0,11.0,2.0,356
-112.0,1.36,1.0,1.0,11.0,2.0,356
-111.0,0.5664000000000001,3.0,3.0,11.0,2.0,356
-111.0,1.0144,2.0,2.0,11.0,2.0,356
-112.0,1.4303999999999997,1.0,1.0,11.0,2.0,356
-111.0,0.8383999999999999,2.0,2.0,11.0,2.0,356
-111.0,0.5536,3.0,3.0,11.0,2.0,356
-110.0,0.4383999999999999,3.0,3.0,11.0,2.0,356
-112.0,1.2096,2.0,2.0,11.0,2.0,356
-111.0,0.6816,3.0,3.0,11.0,2.0,356
-111.0,0.4800000000000001,3.0,3.0,11.0,2.0,356
-111.0,0.9024,3.0,3.0,11.0,2.0,356
-111.0,0.2016,3.0,3.0,11.0,2.0,356
-111.0,1.3664,3.0,3.0,11.0,2.0,356
-111.0,0.4704,2.0,2.0,11.0,2.0,356
-112.0,0.6464000000000002,3.0,3.0,11.0,2.0,356
-111.0,1.1296000000000002,2.0,2.0,11.0,2.0,356
-111.0,0.9504000000000002,2.0,2.0,11.0,2.0,356
-111.0,0.4896,3.0,3.0,11.0,2.0,356
-111.0,0.5823999999999999,2.0,2.0,11.0,2.0,356
-111.0,0.24,3.0,3.0,11.0,2.0,356
-111.0,0.2304,3.0,3.0,11.0,2.0,356
-111.0,0.4896,3.0,3.0,11.0,2.0,356
-111.0,0.8864000000000002,3.0,3.0,11.0,2.0,356
-111.0,0.3264,2.0,2.0,11.0,2.0,356
-117.0,0.4096000000000001,-2.0,-2.0,11.0,2.0,360
-117.0,0.4,-2.0,-2.0,11.0,2.0,360
-115.0,0.6304000000000001,-2.0,-2.0,11.0,2.0,360
-118.0,0.4224,-3.0,-3.0,11.0,2.0,360
-118.0,0.4256,-3.0,-3.0,11.0,2.0,360
-118.0,0.5056,-3.0,-3.0,11.0,2.0,360
-117.0,0.7296,-2.0,-2.0,11.0,2.0,360
-117.0,1.0496,-2.0,-2.0,11.0,2.0,360
-116.0,0.6976,-3.0,-3.0,11.0,2.0,360
-118.0,0.3744,-3.0,-3.0,11.0,2.0,360
-118.0,0.5183999999999999,-3.0,-3.0,11.0,2.0,360
-118.0,0.5216000000000001,-3.0,-3.0,11.0,2.0,360
-117.0,0.9504,-2.0,-2.0,11.0,2.0,360
-118.0,0.3744,-3.0,-3.0,11.0,2.0,360
-118.0,0.5824,-3.0,-3.0,11.0,2.0,360
-118.0,0.4544,-3.0,-3.0,11.0,2.0,360
-118.0,0.48,-3.0,-3.0,11.0,2.0,360
-116.0,0.5983999999999999,-3.0,-3.0,11.0,2.0,360
-118.0,0.6016,-3.0,-3.0,11.0,2.0,360
-119.0,0.32,-3.0,-3.0,11.0,2.0,360
-118.0,0.6783999999999999,-3.0,-3.0,11.0,2.0,360
-118.0,0.8,-3.0,-3.0,11.0,2.0,360
-118.0,0.5216000000000001,-3.0,-3.0,11.0,2.0,360
-117.0,0.7904000000000001,-2.0,-2.0,11.0,2.0,360
-118.0,0.7200000000000002,-3.0,-3.0,11.0,2.0,360
-118.0,0.3936,-3.0,-3.0,11.0,2.0,360
-117.0,0.7200000000000002,-2.0,-2.0,11.0,2.0,360
-116.0,0.64,-3.0,-3.0,11.0,2.0,360
-117.0,0.3776,-2.0,-2.0,11.0,2.0,360
-115.0,0.64,-2.0,-2.0,11.0,2.0,360
-114.0,0.6176,-1.0,-1.0,11.0,2.0,360
-118.0,0.56,-3.0,-3.0,11.0,2.0,360
-118.0,1.12,-3.0,-3.0,11.0,2.0,360
-119.0,0.7424,-4.0,-4.0,11.0,2.0,360
-118.0,0.4576,-3.0,-3.0,11.0,2.0,360
-117.0,0.7296,-2.0,-2.0,11.0,2.0,360
-118.0,0.6176,-3.0,-3.0,11.0,2.0,360
-118.0,0.88,-3.0,-3.0,11.0,2.0,360
-118.0,0.5504000000000001,-3.0,-3.0,11.0,2.0,360
-118.0,0.6976,-3.0,-3.0,11.0,2.0,360
-118.0,0.7456,-3.0,-3.0,11.0,2.0,360
-116.0,0.4704,-3.0,-3.0,11.0,2.0,360
-115.0,0.5376000000000001,-2.0,-2.0,11.0,2.0,360
-117.0,0.5376000000000001,-2.0,-2.0,11.0,2.0,360
-118.0,0.6335999999999999,-3.0,-3.0,11.0,2.0,360
-118.0,0.6144000000000001,-3.0,-3.0,11.0,2.0,360
-117.0,0.2976,-2.0,-2.0,11.0,2.0,360
-118.0,0.7744,-3.0,-3.0,11.0,2.0,360
-119.0,0.4736,-4.0,-4.0,11.0,2.0,360
-120.0,0.56,-5.0,-5.0,11.0,2.0,360
-125.0,0.24,-10.0,-10.0,11.0,2.0,366
-119.0,0.4256,-4.0,-4.0,11.0,2.0,366
-121.0,0.5983999999999999,-6.0,-6.0,11.0,2.0,366
-123.0,0.3423999999999999,-7.0,-7.0,11.0,2.0,366
