rssi,average_rssi,snr,average_snr,sf,tp,location_id
-101.0,-102.0,8.0,8.0,9.0,2.0,348
-107.0,-102.0,8.0,8.0,9.0,2.0,348
-104.0,-102.0,8.0,8.0,9.0,2.0,348
-107.0,-102.0,8.0,8.0,9.0,2.0,348
-105.0,-102.0,8.0,8.0,9.0,2.0,348
-100.0,-102.0,8.0,8.0,9.0,2.0,348
-100.0,-102.0,8.0,8.0,9.0,2.0,348
-105.0,-102.0,8.0,8.0,9.0,2.0,348
-100.0,-102.0,8.0,8.0,9.0,2.0,348
-101.0,-102.0,8.0,8.0,9.0,2.0,348
-99.0,-102.0,8.0,8.0,9.0,2.0,348
-105.0,-102.0,8.0,8.0,9.0,2.0,348
-104.0,-102.0,8.0,8.0,9.0,2.0,348
-100.0,-102.0,8.0,8.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-105.0,-101.0,7.0,7.0,9.0,2.0,348
-100.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-103.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-101.0,-101.0,7.0,7.0,9.0,2.0,348
-100.0,-101.0,7.0,7.0,9.0,2.0,348
-105.0,-101.0,7.0,7.0,9.0,2.0,348
-101.0,-101.0,7.0,7.0,9.0,2.0,348
-104.0,-101.0,7.0,7.0,9.0,2.0,348
-100.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-100.0,-101.0,7.0,7.0,9.0,2.0,348
-103.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-101.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-98.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-103.0,-100.0,6.0,6.0,9.0,2.0,348
-104.0,-100.0,6.0,6.0,9.0,2.0,348
-106.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-99.0,-100.0,6.0,6.0,9.0,2.0,348
-100.0,-100.0,6.0,6.0,9.0,2.0,348
-101.0,-100.0,6.0,6.0,9.0,2.0,348
-98.0,-100.0,6.0,6.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-103.0,-100.0,9.0,9.0,9.0,2.0,348
-101.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-95.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-100.0,-100.0,9.0,9.0,9.0,2.0,348
-105.0,-100.0,9.0,9.0,9.0,2.0,348
-105.0,-100.0,9.0,9.0,9.0,2.0,348
-103.0,-100.0,9.0,9.0,9.0,2.0,348
-101.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-101.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-97.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-98.0,-100.0,9.0,9.0,9.0,2.0,348
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-98.0,-101.0,7.0,7.0,9.0,2.0,350
-98.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-98.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-101.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-98.0,-101.0,7.0,7.0,9.0,2.0,350
-98.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-101.0,-101.0,7.0,7.0,9.0,2.0,350
-105.0,-101.0,7.0,7.0,9.0,2.0,350
-106.0,-101.0,7.0,7.0,9.0,2.0,350
-102.0,-101.0,7.0,7.0,9.0,2.0,350
-101.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-101.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-99.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-102.0,-101.0,7.0,7.0,9.0,2.0,350
-100.0,-101.0,7.0,7.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-106.0,-103.0,8.0,8.0,9.0,2.0,350
-104.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-106.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-106.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-104.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-104.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-111.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-104.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-106.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-105.0,-103.0,8.0,8.0,9.0,2.0,350
-109.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-107.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-103.0,8.0,8.0,9.0,2.0,350
-102.0,-103.0,8.0,8.0,9.0,2.0,350
-104.0,-103.0,8.0,8.0,9.0,2.0,350
-106.0,-103.0,8.0,8.0,9.0,2.0,350
-101.0,-103.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-111.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-111.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-109.0,-109.0,6.0,6.0,9.0,2.0,350
-113.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-113.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-112.0,-109.0,6.0,6.0,9.0,2.0,350
-109.0,-109.0,6.0,6.0,9.0,2.0,350
-110.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-108.0,-109.0,6.0,6.0,9.0,2.0,350
-111.0,-109.0,6.0,6.0,9.0,2.0,350
-110.0,-109.0,6.0,6.0,9.0,2.0,350
-113.0,-109.0,6.0,6.0,9.0,2.0,350
-115.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-113.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-107.0,-109.0,6.0,6.0,9.0,2.0,350
-110.0,-109.0,6.0,6.0,9.0,2.0,350
-109.0,-109.0,6.0,6.0,9.0,2.0,350
-113.0,-109.0,6.0,6.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-109.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-102.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-107.0,-104.0,5.0,5.0,9.0,2.0,350
-105.0,-104.0,5.0,5.0,9.0,2.0,350
-111.0,-104.0,5.0,5.0,9.0,2.0,350
-105.0,-104.0,5.0,5.0,9.0,2.0,350
-109.0,-104.0,5.0,5.0,9.0,2.0,350
-105.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-105.0,-104.0,5.0,5.0,9.0,2.0,350
-107.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-107.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-104.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,5.0,5.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-107.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-104.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-105.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-102.0,-104.0,8.0,8.0,9.0,2.0,350
-101.0,-104.0,8.0,8.0,9.0,2.0,350
-103.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
-106.0,-104.0,8.0,8.0,9.0,2.0,350
-109.0,-104.0,8.0,8.0,9.0,2.0,350
