rssi,snr,sf,tp,location_id
-92.0,8.0,9.0,2.0,312
-93.0,8.0,9.0,2.0,312
-91.0,8.0,9.0,2.0,312
-93.0,8.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-103.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-91.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-97.0,9.0,9.0,2.0,312
-99.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-89.0,8.0,9.0,2.0,312
-93.0,8.0,9.0,2.0,312
-95.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-89.0,8.0,9.0,2.0,312
-95.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-89.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-92.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-89.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-89.0,8.0,9.0,2.0,312
-93.0,8.0,9.0,2.0,312
-91.0,8.0,9.0,2.0,312
-94.0,8.0,9.0,2.0,312
-94.0,8.0,9.0,2.0,312
-87.0,8.0,9.0,2.0,312
-87.0,8.0,9.0,2.0,312
-94.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-88.0,8.0,9.0,2.0,312
-87.0,8.0,9.0,2.0,312
-93.0,8.0,9.0,2.0,312
-95.0,8.0,9.0,2.0,312
-87.0,8.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-91.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-91.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-91.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-92.0,9.0,9.0,2.0,312
-97.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-90.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-95.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-94.0,9.0,9.0,2.0,312
-89.0,9.0,9.0,2.0,312
-88.0,9.0,9.0,2.0,312
-88.0,9.0,9.0,2.0,312
-93.0,9.0,9.0,2.0,312
-101.0,7.0,9.0,2.0,316
-102.0,7.0,9.0,2.0,316
-107.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-102.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-85.0,7.0,9.0,2.0,316
-107.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-106.0,7.0,9.0,2.0,316
-104.0,7.0,9.0,2.0,316
-105.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-106.0,7.0,9.0,2.0,316
-104.0,7.0,9.0,2.0,316
-107.0,7.0,9.0,2.0,316
-107.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-109.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-102.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-105.0,7.0,9.0,2.0,316
-109.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-71.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-103.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-99.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-98.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-99.0,9.0,9.0,2.0,316
-103.0,9.0,9.0,2.0,316
-103.0,9.0,9.0,2.0,316
-101.0,9.0,9.0,2.0,316
-99.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-98.0,9.0,9.0,2.0,316
-99.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-96.0,7.0,9.0,2.0,316
-99.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-95.0,7.0,9.0,2.0,316
-100.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-96.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-97.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-95.0,7.0,9.0,2.0,316
-100.0,7.0,9.0,2.0,316
-98.0,7.0,9.0,2.0,316
-101.0,7.0,9.0,2.0,316
-99.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-99.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-94.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-96.0,7.0,9.0,2.0,316
-93.0,7.0,9.0,2.0,316
-100.0,7.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-100.0,6.0,9.0,2.0,316
-99.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-95.0,6.0,9.0,2.0,316
-100.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-101.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-97.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-99.0,6.0,9.0,2.0,316
-97.0,6.0,9.0,2.0,316
-101.0,6.0,9.0,2.0,316
-99.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-99.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-94.0,6.0,9.0,2.0,316
-93.0,6.0,9.0,2.0,316
-98.0,6.0,9.0,2.0,316
-97.0,6.0,9.0,2.0,316
-95.0,6.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-99.0,9.0,9.0,2.0,316
-98.0,9.0,9.0,2.0,316
-101.0,9.0,9.0,2.0,316
-98.0,9.0,9.0,2.0,316
-96.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-98.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-94.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-95.0,9.0,9.0,2.0,316
-97.0,9.0,9.0,2.0,316
-93.0,9.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-94.0,8.0,9.0,2.0,316
-93.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-95.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-99.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-105.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-101.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-103.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
-97.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-96.0,8.0,9.0,2.0,316
-100.0,8.0,9.0,2.0,316
-98.0,8.0,9.0,2.0,316
