feature,label,true_x,true_y
[-0.8439391  -0.7743324  -0.78739125 -0.7078228   0.9166667   0.16666667],0,8.241,11.685
[-0.867477   -0.76353645 -0.7714095  -0.8785441   0.9166667   0.16666667],0,8.241,11.685
[-0.8798411  -0.7800509  -0.7718014  -0.61876494  0.9166667   0.16666667],0,8.241,11.685
[-0.8925901  -0.76523805 -0.7883102  -0.8549215   0.9166667   0.16666667],0,8.241,11.685
[-0.89323926 -0.8067841  -0.82070994 -0.6946429   0.9166667   0.16666667],0,8.241,11.685
[-0.8434056  -0.781492   -0.7703901  -0.6246966   0.9166667   0.16666667],0,8.241,11.685
[-0.8353048  -0.77173716 -0.77696    -0.6629624   0.9166667   0.16666667],0,8.241,11.685
[-0.8922543  -0.80625826 -0.85508996 -0.6667055   0.9166667   0.16666667],0,8.241,11.685
[-0.84726757 -0.7859834  -0.814779   -0.55348337  0.9166667   0.16666667],0,8.241,11.685
[-0.8751717  -0.7786643  -0.81851304 -0.73627573  0.9166667   0.16666667],0,8.241,11.685
[-0.88853544 -0.79840094 -0.7964892  -0.6887441   0.9166667   0.16666667],0,8.241,11.685
[-0.8759979  -0.77842516 -0.7617201  -0.8419398   0.9166667   0.16666667],0,8.241,11.685
[-0.901846   -0.77746624 -0.77713686 -0.8045403   0.9166667   0.16666667],0,8.241,11.685
[-0.8811688  -0.7845521  -0.7618823  -0.8551643   0.9166667   0.16666667],0,8.241,11.685
[-0.87400776 -0.78179955 -0.80953294 -0.59454197  0.9166667   0.16666667],0,8.241,11.685
[-0.8825615  -0.8017797  -0.78329015 -0.66758007  0.9166667   0.16666667],0,8.241,11.685
[-0.91661584 -0.7819128  -0.8041084  -0.7514332   0.9166667   0.16666667],0,8.241,11.685
[-0.881199   -0.7996601  -0.7921083  -0.71313864  0.9166667   0.16666667],0,8.241,11.685
[-0.8763052  -0.7843449  -0.7969428  -0.82698244  0.9166667   0.16666667],0,8.241,11.685
[-0.8958634  -0.7974888  -0.79121876 -0.7201197   0.9166667   0.16666667],0,8.241,11.685
[-0.8653073  -0.78203046 -0.7972187  -0.620331    0.9166667   0.16666667],0,8.241,11.685
[-0.84849995 -0.7982771  -0.78635865 -0.5688634   0.9166667   0.16666667],0,8.241,11.685
[-0.87111604 -0.8007394  -0.7905327  -0.6642481   0.9166667   0.16666667],0,8.241,11.685
[-0.8633037  -0.81938565 -0.80883443 -0.5308068   0.9166667   0.16666667],0,8.241,11.685
[-0.91205657 -0.75269604 -0.798861   -1.          0.9166667   0.16666667],0,8.241,11.685
[-0.8643847  -0.7673909  -0.78899395 -0.5805937   0.9166667   0.16666667],0,8.241,11.685
[-0.86934966 -0.7649099  -0.815973   -0.65119815  0.9166667   0.16666667],0,8.241,11.685
[-0.85593325 -0.7828781  -0.7688639  -0.645525    0.9166667   0.16666667],0,8.241,11.685
[-0.868349   -0.7564837  -0.7969353  -0.83401614  0.9166667   0.16666667],0,8.241,11.685
[-0.8429832  -0.7992414  -0.7751056  -0.5817394   0.9166667   0.16666667],0,8.241,11.685
[-0.9196512  -0.80302703 -0.8038393  -0.88323736  0.9166667   0.16666667],0,8.241,11.685
[-0.86250544 -0.7810392  -0.7995406  -0.5784008   0.9166667   0.16666667],0,8.241,11.685
[-0.8852493  -0.8023944  -0.7947208  -0.7815082   0.9166667   0.16666667],0,8.241,11.685
[-0.8478766  -0.83526206 -0.77463734 -0.5677832   0.9166667   0.16666667],0,8.241,11.685
[-0.9152378  -0.80825746 -0.79801315 -0.8751396   0.9166667   0.16666667],0,8.241,11.685
[-0.8576127  -0.8243697  -0.78446025 -0.54737204  0.9166667   0.16666667],0,8.241,11.685
[-0.90176964 -0.7785772  -0.8217064  -0.598289    0.9166667   0.16666667],0,8.241,11.685
[-0.8658394  -0.79186743 -0.7813512  -0.80908096  0.9166667   0.16666667],0,8.241,11.685
[-0.8879257  -0.77629036 -0.82653147 -0.85906917  0.9166667   0.16666667],0,8.241,11.685
[-0.837531   -0.76656157 -0.78942364 -0.59136134  0.9166667   0.16666667],0,8.241,11.685
[-0.84264874 -0.7910856  -0.7864519  -0.62904364  0.9166667   0.16666667],0,8.241,11.685
[-0.8930912  -0.78713083 -0.77900034 -0.6301958   0.9166667   0.16666667],0,8.241,11.685
[-0.9099973  -0.7888053  -0.78321755 -0.6371606   0.9166667   0.16666667],0,8.241,11.685
[-0.877964   -0.7841411  -0.8076971  -0.6721795   0.9166667   0.16666667],0,8.241,11.685
[-0.88472587 -0.78652745 -0.7844918  -0.62611115  0.9166667   0.16666667],0,8.241,11.685
[-0.85083777 -0.78838265 -0.7628681  -0.5647982   0.9166667   0.16666667],0,8.241,11.685
[-0.86986333 -0.79003894 -0.80442965 -0.55938697  0.9166667   0.16666667],0,8.241,11.685
[-0.91118133 -0.79695034 -0.77535176 -0.7307985   0.9166667   0.16666667],0,8.241,11.685
[-0.90090126 -0.7955162  -0.82677823 -0.738505    0.9166667   0.16666667],0,8.241,11.685
[-0.8875681  -0.7852215  -0.7878271  -0.7047319   0.9166667   0.16666667],0,8.241,11.685
[-0.8287183  -0.7698358  -0.77540123 -0.5861471   0.9166667   0.16666667],0,8.241,11.685
[-0.85243624 -0.75494325 -0.8091675  -0.60417855  0.9166667   0.16666667],0,8.241,11.685
[-0.87695843 -0.7880072  -0.8093216  -0.5796911   0.9166667   0.16666667],0,8.241,11.685
[-0.84918183 -0.770068   -0.77064466 -0.6348448   0.9166667   0.16666667],0,8.241,11.685
[-0.8443649  -0.80644166 -0.79492235 -0.42832103  0.9166667   0.16666667],0,8.241,11.685
[-0.87480956 -0.79421216 -0.81072295 -0.7198506   0.9166667   0.16666667],0,8.241,11.685
[-0.87147963 -0.8069533  -0.79310024 -0.640037    0.9166667   0.16666667],0,8.241,11.685
[-0.8545099  -0.79365987 -0.7942359  -0.6200857   0.9166667   0.16666667],0,8.241,11.685
[-0.8647085  -0.79763407 -0.7983958  -0.8485894   0.9166667   0.16666667],0,8.241,11.685
[-0.87054545 -0.7896154  -0.7988507  -0.6866813   0.9166667   0.16666667],0,8.241,11.685
[-0.8427626  -0.7886597  -0.8014025  -0.6350458   0.9166667   0.16666667],0,8.241,11.685
[-0.8451858  -0.82130456 -0.76288354 -0.48799905  0.9166667   0.16666667],0,8.241,11.685
[-0.8343606  -0.81784284 -0.77725655 -0.988698    0.9166667   0.16666667],0,8.241,11.685
[-0.8703139  -0.75097585 -0.7969318  -0.6395859   0.9166667   0.16666667],0,8.241,11.685
[-0.8747028  -0.76942724 -0.7926405  -0.65656644  0.9166667   0.16666667],0,8.241,11.685
[-0.8587142  -0.79659843 -0.7814273  -0.6575359   0.9166667   0.16666667],0,8.241,11.685
[-0.8444223  -0.8018457  -0.76371986 -0.61150956  0.9166667   0.16666667],0,8.241,11.685
[-0.8863419  -0.7654987  -0.8049683  -0.76403475  0.9166667   0.16666667],0,8.241,11.685
[-0.8509725  -0.7793779  -0.7806722  -0.81235814  0.9166667   0.16666667],0,8.241,11.685
[-0.86102384 -0.8152717  -0.75968945 -0.50444204  0.9166667   0.16666667],0,8.241,11.685
[-0.8841849  -0.74699813 -0.8063118  -0.82148045  0.9166667   0.16666667],0,8.241,11.685
[-0.8446918  -0.7982052  -0.7907905  -0.5741742   0.9166667   0.16666667],0,8.241,11.685
[-0.83650196 -0.752992   -0.76696074 -0.5420757   0.9166667   0.16666667],0,8.241,11.685
[-0.86628217 -0.7910362  -0.78948766 -0.71829724  0.9166667   0.16666667],0,8.241,11.685
[-0.90137184 -0.81067336 -0.8138389  -0.84676534  0.9166667   0.16666667],0,8.241,11.685
[-0.900498   -0.7943184  -0.83222514 -0.76755965  0.9166667   0.16666667],0,8.241,11.685
[-0.90603703 -0.7873569  -0.82107085 -0.70734453  0.9166667   0.16666667],0,8.241,11.685
[-0.8578676  -0.76263565 -0.8015642  -0.6134918   0.9166667   0.16666667],0,8.241,11.685
[-0.90436196 -0.77916586 -0.81108737 -0.66258746  0.9166667   0.16666667],0,8.241,11.685
[-0.88754636 -0.7870119  -0.78254193 -0.8606649   0.9166667   0.16666667],0,8.241,11.685
[-0.85949016 -0.77915764 -0.7725049  -0.6309019   0.9166667   0.16666667],0,8.241,11.685
[-0.85886866 -0.76962954 -0.8131419  -0.61741036  0.9166667   0.16666667],0,8.241,11.685
[-0.85968274 -0.80719644 -0.81830585 -0.6050104   0.9166667   0.16666667],0,8.241,11.685
[-0.88619465 -0.76848865 -0.8128516  -0.7385238   0.9166667   0.16666667],0,8.241,11.685
[-0.8691973  -0.7971335  -0.7946903  -0.5745795   0.9166667   0.16666667],0,8.241,11.685
[-0.8670099  -0.7736248  -0.76133895 -0.7140061   0.9166667   0.16666667],0,8.241,11.685
[-0.8523705  -0.8050822  -0.7862076  -0.61936337  0.9166667   0.16666667],0,8.241,11.685
[-0.87504435 -0.77103513 -0.7673871  -0.8422014   0.9166667   0.16666667],0,8.241,11.685
[-0.8672988  -0.7648453  -0.806667   -0.70683616  0.9166667   0.16666667],0,8.241,11.685
[-0.88995034 -0.8001364  -0.77997893 -0.7135108   0.9166667   0.16666667],0,8.241,11.685
[-0.86389416 -0.82441556 -0.7975317  -0.59062546  0.9166667   0.16666667],0,8.241,11.685
[-0.8469655  -0.79055315 -0.7850745  -0.61318016  0.9166667   0.16666667],0,8.241,11.685
[-0.908761   -0.7683885  -0.8029133  -0.63783336  0.9166667   0.16666667],0,8.241,11.685
[-0.8612191  -0.796783   -0.7808872  -0.649794    0.9166667   0.16666667],0,8.241,11.685
[-0.88418245 -0.7860494  -0.79569453 -0.80165434  0.9166667   0.16666667],0,8.241,11.685
[-0.88678104 -0.8017316  -0.82057196 -0.6832643   0.9166667   0.16666667],0,8.241,11.685
[-0.8734124  -0.7945979  -0.7558398  -0.5983733   0.9166667   0.16666667],0,8.241,11.685
[-0.86742496 -0.8030611  -0.79621077 -0.7093948   0.9166667   0.16666667],0,8.241,11.685
[-0.85038006 -0.7899321  -0.78426635 -0.5606539   0.9166667   0.16666667],0,8.241,11.685
[-0.8565507  -0.7849179  -0.78660184 -0.7416651   0.9166667   0.16666667],0,8.241,11.685
[-0.85030353 -0.79002243 -0.7743201  -0.6078325   0.9166667   0.16666667],0,8.241,11.685
[-0.8081602  -0.790796   -0.7784928  -0.4781801   0.9166667   0.16666667],0,8.241,11.685
[-0.8589557  -0.7374192  -0.80955607 -0.42433164  0.9166667   0.16666667],0,8.241,11.685
[-0.8803249  -0.80238336 -0.7997876  -0.8378578   0.9166667   0.16666667],0,8.241,11.685
[-0.8982461  -0.7844209  -0.7948787  -0.8619233   0.9166667   0.16666667],0,8.241,11.685
[-0.80180854 -0.74606526 -0.77950454 -0.59435695  0.9166667   0.16666667],0,8.241,11.685
[-0.9113125  -0.7890916  -0.7538603  -0.8328381   0.9166667   0.16666667],0,8.241,11.685
[-0.8578142  -0.8219794  -0.81250244 -0.60990894  0.9166667   0.16666667],0,8.241,11.685
[-0.85242945 -0.7813595  -0.7555029  -0.79196024  0.9166667   0.16666667],0,8.241,11.685
[-0.8621773  -0.80100715 -0.78856003 -0.78299344  0.9166667   0.16666667],0,8.241,11.685
[-0.8631684  -0.78306746 -0.7737798  -0.6632951   0.9166667   0.16666667],0,8.241,11.685
[-0.86734164 -0.75475913 -0.76906884 -0.6379086   0.9166667   0.16666667],0,8.241,11.685
[-0.86410886 -0.82884556 -0.79955083 -0.61162424  0.9166667   0.16666667],0,8.241,11.685
[-0.8612764  -0.77909124 -0.78107256 -0.73957497  0.9166667   0.16666667],0,8.241,11.685
[-0.90152436 -0.77137357 -0.79549074 -0.966692    0.9166667   0.16666667],0,8.241,11.685
[-0.88658524 -0.7865458  -0.8194025  -0.71684474  0.9166667   0.16666667],0,8.241,11.685
[-0.8957197  -0.79909027 -0.78117573 -0.681252    0.9166667   0.16666667],0,8.241,11.685
[-0.88599133 -0.7849725  -0.78203815 -0.90569204  0.9166667   0.16666667],0,8.241,11.685
[-0.8361356  -0.7682938  -0.7829092  -0.78740287  0.9166667   0.16666667],0,8.241,11.685
[-0.84913    -0.7979412  -0.81253636 -0.5545186   0.9166667   0.16666667],0,8.241,11.685
[-0.86777556 -0.784023   -0.79269654 -0.66950953  0.9166667   0.16666667],0,8.241,11.685
[-0.8882071  -0.78453094 -0.78542805 -0.78701127  0.9166667   0.16666667],0,8.241,11.685
[-0.897136   -0.75111884 -0.7558693  -0.816961    0.9166667   0.16666667],0,8.241,11.685
[-0.86468697 -0.79956466 -0.76634306 -0.6867162   0.9166667   0.16666667],0,8.241,11.685
[-0.8901963  -0.7910047  -0.7989412  -0.7605495   0.9166667   0.16666667],0,8.241,11.685
[-0.8839345  -0.77185094 -0.771197   -0.7645036   0.9166667   0.16666667],0,8.241,11.685
[-0.8734302  -0.76562226 -0.8220163  -0.83812076  0.9166667   0.16666667],0,8.241,11.685
[-0.85367775 -0.7786548  -0.815839   -0.5990259   0.9166667   0.16666667],0,8.241,11.685
[-0.8536224  -0.7752845  -0.7811073  -0.80101824  0.9166667   0.16666667],0,8.241,11.685
[-0.8464131  -0.7543956  -0.75532925 -0.6639494   0.9166667   0.16666667],0,8.241,11.685
[-0.8325087  -0.7656147  -0.77116907 -0.49266312  0.9166667   0.16666667],0,8.241,11.685
[-0.8182707  -0.80777    -0.79299927 -0.47772533  0.9166667   0.16666667],0,8.241,11.685
[-0.80966663 -0.78941107 -0.82398313 -0.3471654   0.9166667   0.16666667],0,8.241,11.685
[-0.87096244 -0.78125286 -0.8397713  -0.74310327  0.9166667   0.16666667],0,8.241,11.685
[-0.8975052  -0.7907887  -0.7941532  -0.6431875   0.9166667   0.16666667],0,8.241,11.685
[-0.85809404 -0.7908078  -0.7521601  -0.51609105  0.9166667   0.16666667],0,8.241,11.685
[-0.872473   -0.8156371  -0.7906829  -0.64153564  0.9166667   0.16666667],0,8.241,11.685
[-0.88561136 -0.76759773 -0.7887394  -0.85559094  0.9166667   0.16666667],0,8.241,11.685
[-0.8609808  -0.78941417 -0.8391793  -0.64301383  0.9166667   0.16666667],0,8.241,11.685
[-0.8572699  -0.7877233  -0.77852    -0.57980955  0.9166667   0.16666667],0,8.241,11.685
[-0.8835598  -0.77605516 -0.7302924  -0.58702344  0.9166667   0.16666667],0,8.241,11.685
[-0.83975685 -0.83421564 -0.751628   -0.5894137   0.9166667   0.16666667],0,8.241,11.685
[-0.89305437 -0.7937703  -0.81233525 -0.81108934  0.9166667   0.16666667],0,8.241,11.685
[-0.897867   -0.78203243 -0.82420325 -0.745568    0.9166667   0.16666667],0,8.241,11.685
[-0.88411    -0.79450625 -0.8411835  -0.7831224   0.9166667   0.16666667],0,8.241,11.685
[-0.8501614  -0.7840224  -0.780101   -0.6544677   0.9166667   0.16666667],0,8.241,11.685
[-0.8773412  -0.788729   -0.79829675 -0.826486    0.9166667   0.16666667],0,8.241,11.685
[-0.90446067 -0.7867396  -0.78774273 -0.7064604   0.9166667   0.16666667],0,8.241,11.685
[-0.86511433 -0.7880293  -0.80625266 -0.7114717   0.9166667   0.16666667],0,8.241,11.685
[-0.87439036 -0.7592123  -0.77232724 -0.6562703   0.9166667   0.16666667],0,8.241,11.685
[-0.8724315  -0.78381044 -0.8039366  -0.67030287  0.9166667   0.16666667],0,8.241,11.685
[-0.8490051  -0.76866853 -0.7847663  -0.58364403  0.9166667   0.16666667],0,8.241,11.685
[-0.8715589  -0.7818889  -0.7830166  -0.67857367  0.9166667   0.16666667],0,8.241,11.685
[-0.89220613 -0.8076356  -0.8041736  -0.84352016  0.9166667   0.16666667],0,8.241,11.685
[-0.8823392  -0.7946067  -0.7887779  -0.69961333  0.9166667   0.16666667],0,8.241,11.685
[-0.87176913 -0.81207734 -0.79710656 -0.67509604  0.9166667   0.16666667],0,8.241,11.685
[-0.8621634  -0.81088585 -0.81471467 -0.71299225  0.9166667   0.16666667],0,8.241,11.685
[-0.8669254  -0.7758764  -0.79732585 -0.7256459   0.9166667   0.16666667],0,8.241,11.685
[-0.86847186 -0.8000534  -0.7920878  -0.7420453   0.9166667   0.16666667],0,8.241,11.685
[-0.8721269  -0.770843   -0.81221926 -0.708522    0.9166667   0.16666667],0,8.241,11.685
[-0.9018522  -0.7765303  -0.80035466 -0.9055818   0.9166667   0.16666667],0,8.241,11.685
[-0.9166291  -0.75824934 -0.7896843  -0.7219867   0.9166667   0.16666667],0,8.241,11.685
[-0.87711036 -0.7932428  -0.79522806 -0.6732281   0.9166667   0.16666667],0,8.241,11.685
[-0.8670026  -0.7702985  -0.7993216  -0.66844785  0.9166667   0.16666667],0,8.241,11.685
[-0.88306004 -0.7915236  -0.79013646 -0.7783591   0.9166667   0.16666667],0,8.241,11.685
[-0.8949073  -0.79106194 -0.8158204  -0.77389     0.9166667   0.16666667],0,8.241,11.685
[-0.90411794 -0.78191423 -0.81334263 -0.7203509   0.9166667   0.16666667],0,8.241,11.685
[-0.86560667 -0.74341965 -0.7907386  -0.620695    0.9166667   0.16666667],0,8.241,11.685
[-0.8371882  -0.77994853 -0.76192045 -0.6427049   0.9166667   0.16666667],0,8.241,11.685
[-0.88349795 -0.8227317  -0.8119674  -0.62499064  0.9166667   0.16666667],0,8.241,11.685
[-0.8482853  -0.80110914 -0.7893464  -0.64244604  0.9166667   0.16666667],0,8.241,11.685
[-0.8868954  -0.7875173  -0.75742376 -0.82538813  0.9166667   0.16666667],0,8.241,11.685
[-0.8248708  -0.78674656 -0.76826423 -0.6779196   0.9166667   0.16666667],0,8.241,11.685
[-0.9178954  -0.7990585  -0.78800327 -0.78975326  0.9166667   0.16666667],0,8.241,11.685
[-0.8784252  -0.7939953  -0.7868594  -0.7614285   0.9166667   0.16666667],0,8.241,11.685
[-0.8755036  -0.8067783  -0.79533917 -0.571264    0.9166667   0.16666667],0,8.241,11.685
[-0.83082986 -0.7411134  -0.7502159  -0.55600995  0.9166667   0.16666667],0,8.241,11.685
[-0.88675606 -0.8201595  -0.858478   -0.55413747  0.9166667   0.16666667],0,8.241,11.685
[-0.87684757 -0.81543475 -0.78476787 -0.56389165  0.9166667   0.16666667],0,8.241,11.685
[-0.860845   -0.83372086 -0.7968094  -0.59113675  0.9166667   0.16666667],0,8.241,11.685
[-0.84045005 -0.8043149  -0.80547917 -0.5537389   0.9166667   0.16666667],0,8.241,11.685
[-0.83070636 -0.8713983  -0.79639065 -0.5901977   0.9166667   0.16666667],0,8.241,11.685
[-0.90584797 -0.7890421  -0.7951778  -0.6524185   0.9166667   0.16666667],0,8.241,11.685
[-0.9056503  -0.77004385 -0.80775523 -0.7578827   0.9166667   0.16666667],0,8.241,11.685
[-0.8996173  -0.8043133  -0.81241345 -0.84958786  0.9166667   0.16666667],0,8.241,11.685
[-0.872409   -0.78578705 -0.805205   -0.7301583   0.9166667   0.16666667],0,8.241,11.685
[-0.88237244 -0.7975395  -0.78192174 -0.7415527   0.9166667   0.16666667],0,8.241,11.685
[-0.8763119  -0.7606861  -0.7740346  -0.58103204  0.9166667   0.16666667],0,8.241,11.685
[-0.9179206  -0.7843351  -0.8133419  -0.8071119   0.9166667   0.16666667],0,8.241,11.685
[-0.88714707 -0.77231103 -0.82966185 -0.7202566   0.9166667   0.16666667],0,8.241,11.685
[-0.88364375 -0.7948527  -0.77326816 -0.68184185  0.9166667   0.16666667],0,8.241,11.685
[-0.88400745 -0.79689926 -0.79137135 -0.6881128   0.9166667   0.16666667],0,8.241,11.685
[-0.87814724 -0.7666405  -0.7811705  -0.7835982   0.9166667   0.16666667],0,8.241,11.685
[-0.8797823  -0.8068798  -0.80441374 -0.748736    0.9166667   0.16666667],0,8.241,11.685
[-0.88811994 -0.79666686 -0.7887205  -0.685357    0.9166667   0.16666667],0,8.241,11.685
[-0.8505189  -0.77350324 -0.75358725 -0.7703468   0.9166667   0.16666667],0,8.241,11.685
[-0.89822084 -0.7725498  -0.7797106  -0.80132276  0.9166667   0.16666667],0,8.241,11.685
[-0.89234185 -0.7863732  -0.7840596  -0.97424644  0.9166667   0.16666667],0,8.241,11.685
[-0.88662    -0.7636852  -0.78893363 -0.7319827   0.9166667   0.16666667],0,8.241,11.685
[-0.87863284 -0.78880215 -0.7931582  -0.7127538   0.9166667   0.16666667],0,8.241,11.685
[-0.88089156 -0.8292449  -0.7755414  -0.6615444   0.9166667   0.16666667],0,8.241,11.685
[-0.8809594  -0.7269943  -0.7819989  -0.589181    0.9166667   0.16666667],0,8.241,11.685
[-0.8302278  -0.8136314  -0.76579386 -0.5200106   0.9166667   0.16666667],0,8.241,11.685
[-0.8629613  -0.7933596  -0.766408   -0.67930675  0.9166667   0.16666667],0,8.241,11.685
[-0.8780377  -0.7516579  -0.7746897  -0.74918586  0.9166667   0.16666667],0,8.241,11.685
[-0.8770074  -0.8178365  -0.7921674  -0.7556041   0.9166667   0.16666667],0,8.241,11.685
[-0.8480355  -0.8165809  -0.78393734 -0.5555212   0.9166667   0.16666667],0,8.241,11.685
[-0.85406727 -0.78552544 -0.82243353 -0.59171665  0.9166667   0.16666667],0,8.241,11.685
[-0.85871446 -0.77752525 -0.7810473  -0.5997723   0.9166667   0.16666667],0,8.241,11.685
[-0.8849357  -0.7922098  -0.8097278  -0.6500879   0.9166667   0.16666667],0,8.241,11.685
[-0.84498006 -0.78004265 -0.7926022  -0.62671953  0.9166667   0.16666667],0,8.241,11.685
[-0.92111665 -0.750243   -0.7877193  -1.          0.9166667   0.16666667],0,8.241,11.685
[-0.86526495 -0.7809997  -0.7779802  -0.54322684  0.9166667   0.16666667],0,8.241,11.685
[-0.8915544  -0.78947014 -0.82290524 -0.91316444  0.9166667   0.16666667],0,8.241,11.685
[-0.8579843  -0.7841463  -0.79914594 -0.9623524   0.9166667   0.16666667],0,8.241,11.685
[-0.87992525 -0.7857884  -0.8011484  -0.69084686  0.9166667   0.16666667],0,8.241,11.685
[-0.86252624 -0.78158194 -0.74811256 -0.7220159   0.9166667   0.16666667],0,8.241,11.685
[-0.8782631  -0.7773236  -0.77724856 -0.8610017   0.9166667   0.16666667],0,8.241,11.685
[-0.87938803 -0.7983139  -0.8106601  -0.64901334  0.9166667   0.16666667],0,8.241,11.685
[-0.8791813  -0.78033704 -0.786087   -0.51452184  0.9166667   0.16666667],0,8.241,11.685
[-0.8421995  -0.770915   -0.76057875 -0.75048417  0.9166667   0.16666667],0,8.241,11.685
[-0.88108605 -0.78958505 -0.7919904  -0.694759    0.9166667   0.16666667],0,8.241,11.685
[-0.9030472  -0.7921433  -0.78885746 -0.80852896  0.9166667   0.16666667],0,8.241,11.685
[-0.8892741  -0.7887549  -0.7975134  -0.75074565  0.9166667   0.16666667],0,8.241,11.685
[-0.8350078  -0.7855298  -0.7893604  -0.6039566   0.9166667   0.16666667],0,8.241,11.685
[-0.8261834  -0.75855154 -0.77995884 -0.59747714  0.9166667   0.16666667],0,8.241,11.685
[-0.8624657  -0.80766386 -0.79907495 -0.86458445  0.9166667   0.16666667],0,8.241,11.685
[-0.9096062  -0.7253569  -0.79041594 -0.47619575  0.9166667   0.16666667],0,8.241,11.685
[-0.85187566 -0.7994471  -0.80173624 -0.6415574   0.9166667   0.16666667],0,8.241,11.685
[-0.8091431  -0.7710293  -0.78616595 -0.62260514  0.9166667   0.16666667],0,8.241,11.685
[-0.8623911  -0.7727421  -0.7984697  -0.64748454  0.9166667   0.16666667],0,8.241,11.685
